bdrc_id,en,zh,bo,bo_unicode,gender,birth,death,teachers,students,tol
P2282,Penchen Naza Ba,,paN chen na bza' ba,པཎ་ཆེན་ན་བཟའ་བ།,M,,,P481,P2281,3969.0
P5661,Gewa Sengé,,dge ba seng+ge,དགེ་བ་སེངྒེ།,M,,,P2281,P97,8205.0
P99,Tsöndrü Gyaltsen,,brtson 'grus rgyal mtshan,བརྩོན་འགྲུས་རྒྱལ་མཚན།,M,,,,P97,12734.0
P4361,Ba So Lhündrub Dechen,,ba so lhun grub bde chen,བ་སོ་ལྷུན་གྲུབ་བདེ་ཆེན།,M,,,,P97,6792.0
P2320,Chok Lé Namgyal,,phyogs las rnam rgyal,ཕྱོགས་ལས་རྣམ་རྒྱལ།,M,,,P2319,P97,4012.0
P2319,Khé Chok Lodrö Gyaltsen,,mkhas mchog blo gros rgyal mtshan,མཁས་མཆོག་བློ་གྲོས་རྒྱལ་མཚན།,M,,,P426,P2320,4010.0
P103,Bar Tso Wa,,bar tso wa 02,བར་ཙོ་ཝ་༠༢།,M,1921.0,,,,1853.0
P126,Lhopa Dorjé Nyingpo,,lho pa rdo rje snying po,ལྷོ་པ་རྡོ་རྗེ་སྙིང་པོ།,M,,,,P16,2528.0
P130,Nyalwa Dul Dzin,,gnyal ba 'dul 'dzin,གཉལ་བ་འདུལ་འཛིན།,M,,,,P16,2573.0
P134,Gu Ya Gangpa,,gu ya gangs pa,གུ་ཡ་གངས་པ།,M,,,P16,,2617.0
P138,Chöjé Püntsok Gyatso,,chos rje phun tshogs rgya mtsho,ཆོས་རྗེ་ཕུན་ཚོགས་རྒྱ་མཚོ།,M,,,P16,,2660.0
P141,Kyi Tön Jamyang,,skyi ston 'jam dbyangs,སྐྱི་སྟོན་འཇམ་དབྱངས།,M,,,,P139,2692.0
P146,Nyi Puwa Shyönnu Zangpo,,nyi phu ba gzhon nu bzang po,ཉི་ཕུ་བ་གཞོན་ནུ་བཟང་པོ།,M,,,,P139,2746.0
P147,Khenpo Lodrö Tenpa,,mkhan po blo gros bstan pa,མཁན་པོ་བློ་གྲོས་བསྟན་པ།,M,,,,P139,2757.0
P148,Jo Den Khenpo Sönam Drakpa,,jo gdan mkhan po bsod nams grags pa,ཇོ་གདན་མཁན་པོ་བསོད་ནམས་གྲགས་པ།,M,,,P2130|P3067,P155|P139|P1226|P5234,2768.0
P3067,Rinchen Pal Zang,,rin chen dpal bzang ,རིན་ཆེན་དཔལ་བཟང་།,M,,,P3066,P2130|P148,5379.0
P3066,Chö Kyi Changchub,,chos kyi byang chub,ཆོས་ཀྱི་བྱང་ཆུབ།,M,,,P3065,P0RK1742|P3067,5378.0
P3065,Rok Chö Kyi Wangchuk,,rog chos kyi dbang phyug,རོག་ཆོས་ཀྱི་དབང་ཕྱུག།,M,,,P2273|P2272,P3066,5377.0
P2272,Tsipa Khenpo Shyönnu Sengé,,rtsis pa mkhan po gzhon nu seng+ge,རྩིས་པ་མཁན་པོ་གཞོན་ནུ་སེངྒེ།,M,,,P1614|P2273|P2274,P2271|P3065,3958.0
P0RK1742,Chö Kyi Tsöndrü,,chos kyi brtson 'grus,ཆོས་ཀྱི་བརྩོན་འགྲུས།,M,,,P3066,P0RK976,929.0
P0RK976,Chödrak,,chos grags,ཆོས་གྲགས།,M,,,P0RK1742,P0RK1743,1517.0
P0RK1743,Rinchen Pal,,rin chen dpal,རིན་ཆེན་དཔལ།,M,,,P0RK976,P0RK1744,930.0
P0RK1744,Rinchen Sönam Drakpa,,rin chen bsod nams grags pa,རིན་ཆེན་བསོད་ནམས་གྲགས་པ།,M,,,P0RK1743,P155,931.0
P5234,Drolma Sam Drub Dorjé,,sgrol ma bsam 'grub rdo rje,སྒྲོལ་མ་བསམ་འགྲུབ་རྡོ་རྗེ།,M,1295.0,1334.0,P5237|P5235|P5236|P2JM68|P148,P3CN20760|P80,7746.0
P5237,Sönam Lodrö,,bsod nams blo gros,བསོད་ནམས་བློ་གྲོས།,M,,,,P5234,7749.0
P5235,Nyang Tön Dorjé Sengé,,nyang ston rdo rje seng+ge,ཉང་སྟོན་རྡོ་རྗེ་སེངྒེ།,M,,,,P2JM68|P5234,7747.0
P2JM68,Len Tön Sönam Gönpo,,glan ston bsod nams dgon po,གླན་སྟོན་བསོད་ནམས་དགོན་པོ།,,,,P5235|P2JM92|P2JM103|P2JM104,P5234,5269.0
P2JM92,Len Tön Dorjé Ö,,glan ston rdo rje 'od,གླན་སྟོན་རྡོ་རྗེ་འོད།,,,,P2JM94|P2JM93|P2JM96|P2JM95|P2JM97|P0RK1411,P2JM100|P2JM101|P2JM68|P2JM99,5295.0
P2JM94,Kha Rak Tön Nying,,kha rag ston snying ,ཁ་རག་སྟོན་སྙིང་།,,,,,P2JM92,5297.0
P2JM93,Shangpa Nakpo,,shangs pa nag po,ཤངས་པ་ནག་པོ།,,,,,P2JM92,5296.0
P2JM96,,,rtsags tsha shak 'byung ,རྩགས་ཚ་ཤཀ་འབྱུང་།,,,,,P2JM92,5299.0
P2JM95,Dar Ma Dorjé,,dar ma rdo rje,དར་མ་རྡོ་རྗེ།,,,,,P2JM92,5298.0
P2JM97,Sek Tön Dorjé Gyaltsen,,sregs ston rdo rje rgyal mtshan,སྲེགས་སྟོན་རྡོ་རྗེ་རྒྱལ་མཚན།,,,,P2JM98,P2JM92,5300.0
P2JM98,Lharjé Gar Tönpa,,lha rje 'gar ston pa,ལྷ་རྗེ་འགར་སྟོན་པ།,,,,P2JM79|P2892|P2JM44,P2JM97,5301.0
P2JM79,,,glan shak byang ,གླན་ཤཀ་བྱང་།,,,,P2890,P2JM98,5280.0
P2JM44,Len Shakya Zangpo,,glan shAkya bzang po,གླན་ཤཱཀྱ་བཟང་པོ།,,,,P2890,P2JM98,5168.0
P0RK1411,Pal Chuwo Ripa,,dpal chu bo ri pa,དཔལ་ཆུ་བོ་རི་པ།,M,,,P0RK1410,P1062|P2JM92,661.0
P0RK1410,Gyaltsen Drak,,rgyal mtshan grags,རྒྱལ་མཚན་གྲགས།,M,,,P0RK1409,P0RK1411,660.0
P0RK1409,Ta Tak Sowa Khu Wön,,rta stag so ba khu dbon,རྟ་སྟག་སོ་བ་ཁུ་དབོན།,M,,,P1615|P0RK117,P0RK102|P0RK1410,659.0
P0RK117,Lama Né Tsé Bal Tön,,bla ma ne tshe sbal ston,བླ་མ་ནེ་ཚེ་སྦལ་སྟོན།,M,,,P1615,P0RK1409|P0RK118|P0RK119,451.0
P0RK118,Lobpön Jema Lungpa,,slob dpon bye ma lung pa,སློབ་དཔོན་བྱེ་མ་ལུང་པ།,M,,,P0RK117,P0RK119,459.0
P0RK119,Lama Sherab Drak,,bla ma shes rab grags,བླ་མ་ཤེས་རབ་གྲགས།,M,,,P0RK117|P0RK118,P0RK121,466.0
P0RK121,Nam Parwa Chö Kyi Sherab,,gnam 'phar ba chos kyi shes rab,གནམ་འཕར་བ་ཆོས་ཀྱི་ཤེས་རབ།,M,,,P0RK119,P10624,486.0
P10624,Ngönpa Ba Wangchuk Tsöndrü,,mngon pa ba dbang phyug brtson 'grus,མངོན་པ་བ་དབང་ཕྱུག་བརྩོན་འགྲུས།,M,,,P0RK121,P0RK123|P1048,2208.0
P0RK102,Genpa Tön Dar,,gan pa ston dar,གན་པ་སྟོན་དར།,M,,,P1614|P1615|P0RK1409,P0RK147|P0RK103|P0RK1010,316.0
P0RK147,Genpa So Tön,,gan pa so ston,གན་པ་སོ་སྟོན།,M,,,P0RK102,P0RK103,713.0
P0RK103,Genpa Chögyal,,gan pa chos rgyal,གན་པ་ཆོས་རྒྱལ།,M,,,P0RK102|P0RK147|P0RK1010,P0RK234|P5908|P0RK148,326.0
P0RK1010,Genpa Sherab Lodrö,,gan pa shes rab blo gros,གན་པ་ཤེས་རབ་བློ་གྲོས།,M,,,P0RK102,P0RK103,306.0
P0RK234,Genpa Wang Rin|Pakuttindra ratna,,gan pa dbang rin,གན་པ་དབང་རིན།,M,,,P0RK103,P5908,1006.0
P5908,Rin Gyal,,rin rgyal,རིན་རྒྱལ།,M,,,P0RK234|P0RK103|P0RK148,P3408,8471.0
P0RK148,Genpa Chö Rin,,gan pa chos rin,གན་པ་ཆོས་རིན།,M,,,P0RK103,P5908,723.0
P2JM100,Rigdzin Chö Kyi Dongpo,,rig 'dzin chos kyi sdong po,རིག་འཛིན་ཆོས་ཀྱི་སྡོང་པོ།,,,,P2JM92,P2JM99,4830.0
P2JM99,Len Tsöndrü Sengé,,glan brtson 'grus seng+ge,གླན་བརྩོན་འགྲུས་སེངྒེ།,,,,P2JM100|P2JM92,P2JM102,5302.0
P2JM102,Lharjé Lha Bumpa,,lha rje lha 'bum pa,ལྷ་རྗེ་ལྷ་འབུམ་པ།,,,,P2JM101|P2JM99,P2JM103,4832.0
P2JM101,Len Sogyal,,glan bsod rgyal,གླན་བསོད་རྒྱལ།,,,,P2JM92,P2JM102|P2JM103,4831.0
P2JM103,Len Chö Kyi Sengé,,glan chos kyi seng+ge,གླན་ཆོས་ཀྱི་སེངྒེ།,,,,P2JM101|P2JM102,P2JM68,4833.0
P2JM104,Len Tön Sangye Pal,,glan ston sangs rgyas dpal,གླན་སྟོན་སངས་རྒྱས་དཔལ།,,,,,P2JM68,4834.0
P5236,Zur Tön Jampa Sengé,,zur ston byams pa seng+ge,ཟུར་སྟོན་བྱམས་པ་སེངྒེ།,M,,,,P8342|P1454|P5234,7748.0
P8342,Namkha Rinchen,,nam mkha' rin chen,ནམ་མཁའ་རིན་ཆེན།,M,,,P5236,,11054.0
P1454,Yung Tön Dorjé Palwa,,g.yung ston rdo rje dpal ba,གཡུང་སྟོན་རྡོ་རྗེ་དཔལ་བ།,M,1284.0,1365.0,P155|P5236|P8333|P66|P8413,P4312|P1456,2740.0
P8333,A Ro Yeshe Jungné,,a ro ye shes 'byung gnas,ཨ་རོ་ཡེ་ཤེས་འབྱུང་གནས།,M,,,,P1454,11044.0
P8413,Nyen Tön Shakya Sengé,,gnyan ston shAkya seng+ge,གཉན་སྟོན་ཤཱཀྱ་སེངྒེ།,M,,,,P1454,11129.0
P3CN20760,Ngakchang Namkha Rinchen Pal Zang,,sngags 'chang nam mkha' rin chen dpal bzang ,སྔགས་འཆང་ནམ་མཁའ་རིན་ཆེན་དཔལ་བཟང་།,,,,P5234,,
P149,Naljorpa Nak Bum,,rnal 'byor pa nag 'bum,རྣལ་འབྱོར་པ་ནག་འབུམ།,M,,,,P139,2779.0
P165,Gendün Rinchen Gyaltsen,,dge 'dun rin chen rgyal mtshan,དགེ་འདུན་རིན་ཆེན་རྒྱལ་མཚན།,M,1571.0,1642.0,,,2952.0
P203,Zur Kharwa Rigdzin Püntsok,,zur mkhar ba rig 'dzin phun tshogs,ཟུར་མཁར་བ་རིག་འཛིན་ཕུན་ཚོགས།,M,,,,P3016,3693.0
P205,Men Tö Wangchuk Zangpo,,sman stod dbang phyug bzang po,སྨན་སྟོད་དབང་ཕྱུག་བཟང་པོ།,M,,,,P3016,3714.0
P206,Lha Tsün Jampa Könchok Rinchen,,lha btsun byams pa dkon mchog rin chen,ལྷ་བཙུན་བྱམས་པ་དཀོན་མཆོག་རིན་ཆེན།,M,,,P207|P208,P4141,3725.0
P4141,Lha Tsün Tashi Pal Zang,,lha btsun bkra shis dpal bzang ,ལྷ་བཙུན་བཀྲ་ཤིས་དཔལ་བཟང་།,M,,,P1943|P207|P208|P206|P4143|P1034|P4142,P4148,6550.0
P4143,Lek Shé Zangpo,,legs bshad bzang po,ལེགས་བཤད་བཟང་པོ།,M,,,,P4141,6552.0
P4142,Khedrub Dön Yö Palwa,,mkhas grub don yod dpal ba,མཁས་གྲུབ་དོན་ཡོད་དཔལ་བ།,M,,,,P4141,6551.0
P4148,Rin Pungpé La Men Sönam Yeshe Gyaltsen,,rin spungs pa'i bla sman bsod nams ye shes rgyal mtshan,རིན་སྤུངས་པའི་བླ་སྨན་བསོད་ནམས་ཡེ་ཤེས་རྒྱལ་མཚན།,M,,,P4141,,6557.0
P220,Drubwang Könchok Trinlé,,grub dbang dkon mchog 'phrin las,གྲུབ་དབང་དཀོན་མཆོག་འཕྲིན་ལས།,M,1900.0,1988.0,,P00KG09672|P4CZ10506,3878.0
P00KG09672,Könchok Pelgyé,,dkon mchog 'phel rgyas,དཀོན་མཆོག་འཕེལ་རྒྱས།,M,1943.0,,P220,,272.0
P4CZ10506,Ra Sé Könchok Gyatso,,ra se dkon mchog rgya mtsho,ར་སེ་དཀོན་མཆོག་རྒྱ་མཚོ།,,1969.0,,P220|P8017,,
P8017,Drigung A Gön Rinpoche,,'bri gung a mgon rin po che,འབྲི་གུང་ཨ་མགོན་རིན་པོ་ཆེ།,M,,,,P4CZ10506,10707.0
P222,Yungdrung Gyaltsen,,g.yung drung rgyal mtshan,གཡུང་དྲུང་རྒྱལ་མཚན།,M,1897.0,1955.0,,,3900.0
P223,Sé Ra Jé Har Dong Jampa Kalzang,,se ra byes har gdong byams pa skal bzang ,སེ་ར་བྱེས་ཧར་གདོང་བྱམས་པ་སྐལ་བཟང་།,M,,1944.0,,,3911.0
P228,Yer Shong Khenchen No Mön Hen Ngawang Lo Zang Tendzin Gyatso,,g.yer gshong mkhan chen no mon han ngag dbang blo bzang bstan 'dzin rgya mtsho,གཡེར་གཤོང་མཁན་ཆེན་ནོ་མོན་ཧན་ངག་དབང་བློ་བཟང་བསྟན་འཛིན་རྒྱ་མཚོ།,M,1882.0,1954.0,,,3966.0
P232,Shel Kar Lingpa Mingyur Lhündrub,,shel dkar gling pa mi 'gyur lhun grub,ཤེལ་དཀར་གླིང་པ་མི་འགྱུར་ལྷུན་གྲུབ།,M,1876.0,1913.0,,,4011.0
P241,Kar Drung Pema Dorjé,,dkar drung pad+ma rdo rje,དཀར་དྲུང་པདྨ་རྡོ་རྗེ།,M,1858.0,,,,4110.0
P250,Tré Hor Khang Sar Lo Zang Tsultrim Tenpé Gyaltsen,,tre hor khang gsar blo bzang tshul khrims bstan pa'i rgyal mtshan,ཏྲེ་ཧོར་ཁང་གསར་བློ་བཟང་ཚུལ་ཁྲིམས་བསྟན་པའི་རྒྱལ་མཚན།,M,,1897.0,P6865,P3795|P5355,4207.0
P6865,Nak Tsang Lo Zang Tenpa Dargyé,,nag gtsang blo bzang bstan pa dar rgyas,ནག་གཙང་བློ་བཟང་བསྟན་པ་དར་རྒྱས།,M,,,,P250,9486.0
P3795,Lo Zang Changchub Chö Pel,,blo bzang byang chub chos 'phel,བློ་བཟང་བྱང་ཆུབ་ཆོས་འཕེལ།,M,1866.0,1901.0,P250,,6170.0
P5355,Jampa Chödrak,,byams pa chos grags,བྱམས་པ་ཆོས་གྲགས།,M,1876.0,,P250,,7870.0
P256,Chi Khyab Khenpo Palden Döndrub,,spyi khyab mkhan po dpal ldan don grub,སྤྱི་ཁྱབ་མཁན་པོ་དཔལ་ལྡན་དོན་གྲུབ།,M,,1871.0,,,4270.0
P261,Lo Zang Tsultrim Jikme Tenpé Gyaltsen,,blo bzang tshul khrims 'jigs med bstan pa'i rgyal mtshan,བློ་བཟང་ཚུལ་ཁྲིམས་འཇིགས་མེད་བསྟན་པའི་རྒྱལ་མཚན།,M,1815.0,1841.0,,,4325.0
P265,Nyima Tendzin,,nyi ma bstan 'dzin,ཉི་མ་བསྟན་འཛིན།,M,1813.0,1875.0,,,4369.0
P278,Dawa Gyaltsen,,zla ba rgyal mtshan,ཟླ་བ་རྒྱལ་མཚན།,M,1796.0,1863.0,P1124|P1123|P1122,P9288,4513.0
P1124,Dré Yul Kyi Tsal Khenpo,,'bras yul skyid tshal mkhan po,འབྲས་ཡུལ་སྐྱིད་ཚལ་མཁན་པོ།,M,,,,P278,2378.0
P1123,Men Ri Khenchen Sherab Gong Gyal,,sman ri mkhan chen shes rab dgongs rgyal,སྨན་རི་མཁན་ཆེན་ཤེས་རབ་དགོངས་རྒྱལ།,M,,,,P278,2377.0
P1122,Akhu Sherab Lodrö,,a khu shes rab blo gros,ཨ་ཁུ་ཤེས་རབ་བློ་གྲོས།,M,,,,P278,2376.0
P9288,Yo Lak Gomchen,,g.yo lag sgom chen,གཡོ་ལག་སྒོམ་ཆེན།,M,,,P278,,12080.0
P291,Drigung Könchok Tendzin Trinlé Namgyal,,'bri gung dkon mchog bstan 'dzin 'phrin las rnam rgyal,འབྲི་གུང་དཀོན་མཆོག་བསྟན་འཛིན་འཕྲིན་ལས་རྣམ་རྒྱལ།,M,1770.0,,,,4654.0
P300,Do Ring Tendzin Paljor,,rdo ring bstan 'dzin dpal 'byor,རྡོ་རིང་བསྟན་འཛིན་དཔལ་འབྱོར།,M,1760.0,,,,5306.0
P320,Jampa Sung Rab,,byams pa gsung rab,བྱམས་པ་གསུང་རབ།,M,1791.0,1841.0,,,5523.0
P321,Ka Sar Lhadripa Changchub Dargyé,,rka sar lha bris pa byang chub dar rgyas,རྐ་སར་ལྷ་བྲིས་པ་བྱང་ཆུབ་དར་རྒྱས།,M,1808.0,,,,5534.0
P325,Lo Zang Chok Drub Nyima,,blo bzang mchog grub nyi ma,བློ་བཟང་མཆོག་གྲུབ་ཉི་མ།,M,1822.0,,,,5577.0
P330,Könchok Tendzin Drodul,,dkon mchog bstan 'dzin 'gro 'dul,དཀོན་མཆོག་བསྟན་འཛིན་འགྲོ་འདུལ།,M,1724.0,1766.0,P4583,,5630.0
P4583,Döndrub Chögyal,,don grub chos rgyal,དོན་གྲུབ་ཆོས་རྒྱལ།,M,1704.0,1754.0,,P330,7034.0
P337,Tsang Men Yeshe Zangpo,,gtsang sman ye shes bzang po,གཙང་སྨན་ཡེ་ཤེས་བཟང་པོ།,M,1707.0,,P4988,P4640|P4641,5707.0
P4988,La Men Tabkhé,,bla sman thabs mkhas,བླ་སྨན་ཐབས་མཁས།,M,,,,P337,7476.0
P4640,Dorjé Rabjam Pa,,rdo rje rab 'byams pa,རྡོ་རྗེ་རབ་འབྱམས་པ།,M,,,P337,,7098.0
P4641,Nga Rigpa Lo Zang Dargyé,,lnga rig pa blo bzang dar rgyas,ལྔ་རིག་པ་བློ་བཟང་དར་རྒྱས།,M,,,P337,,7099.0
P338,Polha Ba Gyurmé Namgyal,,pho lha ba 'gyur med rnam rgyal,ཕོ་ལྷ་བ་འགྱུར་མེད་རྣམ་རྒྱལ།,M,,,,,5718.0
P347,Khangchen Né Sönam Gyalpo,,khang chen nas bsod nams rgyal po,ཁང་ཆེན་ནས་བསོད་ནམས་རྒྱལ་པོ།,M,,1727.0,,,5816.0
P354,Gampopa Sönam Gyatso,,sgam po pa bsod nams rgya mtsho,སྒམ་པོ་པ་བསོད་ནམས་རྒྱ་མཚོ།,M,,1511.0,,,5891.0
P357,Zur Kharwa Lodrö Gyalpo,,zur mkhar ba blo gros rgyal po,ཟུར་མཁར་བ་བློ་གྲོས་རྒྱལ་པོ།,M,1509.0,,P385|P1440|P317,,5921.0
P1440,Karma Lotsawa Rinchen Tashi,,karma lo tsA ba rin chen bkra shis,ཀརྨ་ལོ་ཙཱ་བ་རིན་ཆེན་བཀྲ་ཤིས།,M,,,P856,P385|P1457|P357,2725.0
P363,Zab Lung Densa Ba Pema Wanggyal,,zab lung gdan sa ba pad+ma dbang rgyal,ཟབ་ལུང་གདན་ས་བ་པདྨ་དབང་རྒྱལ།,M,,,,,5988.0
P372,Tri Trul Ngawang Tenpé Gyaltsen,,khri sprul ngag dbang bstan pa'i rgyal mtshan,ཁྲི་སྤྲུལ་ངག་དབང་བསྟན་པའི་རྒྱལ་མཚན།,M,1822.0,,,,6088.0
P375,Rin Pung Sakyong Dön Yö Dorjé,,rin spungs sa skyong don yod rdo rje,རིན་སྤུངས་ས་སྐྱོང་དོན་ཡོད་རྡོ་རྗེ།,M,,1512.0,,,6121.0
P377,Ba Ling Shyab Drung Könchok Chö Pel,,'ba' ling zhabs drung dkon mchog chos 'phel,འབའ་ལིང་ཞབས་དྲུང་དཀོན་མཆོག་ཆོས་འཕེལ།,M,1762.0,1822.0,,,6142.0
P378,Ser Dri Manipa Lo Zang Tenpé Nyima,,ser dris ma Ni pa blo bzang bstan pa'i nyi ma,སེར་དྲིས་མ་ཎི་པ་བློ་བཟང་བསྟན་པའི་ཉི་མ།,M,,,,,6153.0
P379,Ta Wen Gu Shri Kün Ga Nyima,,tA dben gu shrI kun dga' nyi ma,ཏཱ་དབེན་གུ་ཤྲཱི་ཀུན་དགའ་ཉི་མ།,M,1309.0,1382.0,,,6164.0
P383,Jamyang Shyönnu,,'jam dbyangs gzhon nu,འཇམ་དབྱངས་གཞོན་ནུ།,M,,1509.0,,,6208.0
P386,Kün Ga Trinlé,,kun dga' 'phrin las,ཀུན་དགའ་འཕྲིན་ལས།,M,,,,,6241.0
P388,Palden Tenpé Nyima,,dpal ldan bstan pa'i nyi ma,དཔལ་ལྡན་བསྟན་པའི་ཉི་མ།,M,1819.0,1901.0,,,6263.0
P389,Chen Puk Ngawang Tendzin,,gcan phug ngag dbang bstan 'dzin,གཅན་ཕུག་ངག་དབང་བསྟན་འཛིན།,M,1819.0,,,,6274.0
P391,Dor Bum Chödrak,,rdor 'bum chos grags,རྡོར་འབུམ་ཆོས་གྲགས།,M,,,,,6297.0
P394,Sangye Lama,,sangs rgyas bla ma,སངས་རྒྱས་བླ་མ།,M,1000.0,1080.0,,,6329.0
P397,Jikme Tubten Norbu,,'jigs med thub bstan nor bu,འཇིགས་མེད་ཐུབ་བསྟན་ནོར་བུ།,M,1804.0,1862.0,,,6362.0
P398,Jé Drung Sherab Pal Tsek,,rje drung shes rab dpal brtsegs,རྗེ་དྲུང་ཤེས་རབ་དཔལ་བརྩེགས།,M,1427.0,1507.0,P2CZ9156,P5552,6373.0
P2CZ9156,Changsem Sherab Zangpo,,byang sems shes rab bzang po,བྱང་སེམས་ཤེས་རབ་བཟང་པོ།,,1395.0,1457.0,P3450|P65|P55|P64,P398,13078.0
P3450,Jamchen Chöjé Shakya Yeshe,,byams chen chos rje shAkya ye shes,བྱམས་ཆེན་ཆོས་རྗེ་ཤཱཀྱ་ཡེ་ཤེས།,M,1354.0,1435.0,P64,P2CZ9156|P4340|P9727,5795.0
P4340,Gung Ru Gyaltsen Zangpo,,gung ru rgyal mtshan bzang po,གུང་རུ་རྒྱལ་མཚན་བཟང་པོ།,M,1383.0,1450.0,P3450|P65|P55|P64,P4924|P7794|P1028|P7791|P4776|P7792|P7793,6769.0
P4924,Sang Puwa Palden Sengé,,gsang phu ba dpal ldan seng+ge,གསང་ཕུ་བ་དཔལ་ལྡན་སེངྒེ།,M,,,P4340,,7409.0
P7794,Drok Ongwa,,grogs 'ong ba,གྲོགས་འོང་བ།,M,,,P4340,,10475.0
P7791,Jé'u Neten Pa,,bye'u gnas brtan pa,བྱེའུ་གནས་བརྟན་པ།,M,,,P4340,,10472.0
P4776,Rinchen Changchub,,rin chen byang chub,རིན་ཆེན་བྱང་ཆུབ།,M,,,P4340,,7247.0
P7792,Drong Tengpa Sangye Tsultrim,,'brong steng pa sangs rgyas tshul khrims,འབྲོང་སྟེང་པ་སངས་རྒྱས་ཚུལ་ཁྲིམས།,M,,,P4340,,10473.0
P7793,Pung Khar Lama Gyal Chokpa,,dpung mkhar bla ma rgyal mchog pa,དཔུང་མཁར་བླ་མ་རྒྱལ་མཆོག་པ།,M,,,P4340,,10474.0
P9727,Yönten Pal,,yon tan dpal,ཡོན་ཏན་དཔལ།,M,,,P3450|P64,,12550.0
P5552,Jé Drung Kün Ga Palden,,rje drung kun dga' dpal ldan,རྗེ་དྲུང་ཀུན་དགའ་དཔལ་ལྡན།,M,1540.0,,P8LS4319|P398,,8085.0
P8LS4319,Tsur Tön Namkha Pal,,mtshur ston nam mkha' dpal,མཚུར་སྟོན་ནམ་མཁའ་དཔལ།,,,,,P5552,13404.0
P400,Mang Pung Lama Tsultrim Dorjé,,mang spungs bla ma tshul khrims rdo rje,མང་སྤུངས་བླ་མ་ཚུལ་ཁྲིམས་རྡོ་རྗེ།,M,,,,,6397.0
